run,type,module,name,attrname,attrvalue,value
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,inifile,omnetpp.ini,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,iterationvars,$usertraffic=0.1,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,iterationvarsf,usertraffic=0.1-,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,measurement,$usertraffic=0.1,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,network,rrcellnet.CellularNetwork,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,processid,24622,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,repetition,8,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,replication,#8,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,resultdir,results,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,runnumber,8,
NoFramingTest-8-20180914-15:53:56-24622,runattr,,,seedset,8,
NoFramingTest-8-20180914-15:53:56-24622,itervar,,,usertraffic,0.1,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].lambda,0.1,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.bestCQIScheduler,false,
NoFramingTest-8-20180914-15:53:56-24622,param,,,CellularNetwork.users[*].isBinomial,false,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].size_uniform_a,25,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].size_uniform_b,25,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.nUsersCell,10,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.**.timeFramePeriod,1ms,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.**.nFrameSlots,25,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].size_uniform_a,3,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].size_uniform_b,75,
NoFramingTest-8-20180914-15:53:56-24622,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
NoFramingTest-8-20180914-15:53:56-24622,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
NoFramingTest-8-20180914-15:53:56-24622,param,,,CellularNetwork.users[*].validationCQI,false,
NoFramingTest-8-20180914-15:53:56-24622,param,,,CellularNetwork.users[*].fixedCQI,0,
NoFramingTest-8-20180914-15:53:56-24622,param,,,**.webServer[*].fixedRate,false,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,configname,NoFramingTest,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,datetime,20180914-15:53:56,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,experiment,NoFramingTest,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,inifile,omnetpp.ini,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,iterationvars,$usertraffic=0.1,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,iterationvarsf,usertraffic=0.1-,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,measurement,$usertraffic=0.1,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,network,rrcellnet.CellularNetwork,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,processid,24624,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,repetition,9,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,replication,#9,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,resultdir,results,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,runnumber,9,
NoFramingTest-9-20180914-15:53:56-24624,runattr,,,seedset,9,
NoFramingTest-9-20180914-15:53:56-24624,itervar,,,usertraffic,0.1,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].lambda,0.1,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.bestCQIScheduler,false,
NoFramingTest-9-20180914-15:53:56-24624,param,,,CellularNetwork.users[*].isBinomial,false,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].size_uniform_a,25,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].size_uniform_b,25,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.nUsersCell,10,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.**.timeFramePeriod,1ms,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.**.nFrameSlots,25,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].size_uniform_a,3,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].size_uniform_b,75,
NoFramingTest-9-20180914-15:53:56-24624,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
NoFramingTest-9-20180914-15:53:56-24624,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
NoFramingTest-9-20180914-15:53:56-24624,param,,,CellularNetwork.users[*].validationCQI,false,
NoFramingTest-9-20180914-15:53:56-24624,param,,,CellularNetwork.users[*].fixedCQI,0,
NoFramingTest-9-20180914-15:53:56-24624,param,,,**.webServer[*].fixedRate,false,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,configname,NoFramingTest,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,datetime,20180914-15:53:56,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,experiment,NoFramingTest,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,inifile,omnetpp.ini,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,iterationvars,$usertraffic=1.1,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,iterationvarsf,usertraffic=1.1-,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,measurement,$usertraffic=1.1,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,network,rrcellnet.CellularNetwork,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,processid,24632,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,repetition,0,
NoFramingTest-10-20180914-15:53:56-24632,runattr,,,replication,#0,
