run,type,module,name,attrname,attrvalue,value
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.nUsersCell,10,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.**.nFrameSlots,25,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-0-20180915-01:32:24-33938,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-0-20180915-01:32:24-33938,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,configname,BinomialCQI,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,datetime,20180915-01:33:28,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,experiment,BinomialCQI,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,inifile,omnetpp.ini,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,iterationvars,$usertraffic=3.1,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,iterationvarsf,usertraffic=3.1-,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,measurement,$usertraffic=3.1,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,processid,34394,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,repetition,4,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,replication,#4,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,resultdir,results,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,runnumber,64,
BinomialCQI-64-20180915-01:33:28-34394,runattr,,,seedset,4,
BinomialCQI-64-20180915-01:33:28-34394,itervar,,,usertraffic,3.1,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.webServer[*].lambda,3.1,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.bestCQIScheduler,false,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[1].cqi_binomial_p,0.22,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[2].cqi_binomial_p,0.31,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[3].cqi_binomial_p,0.40,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[4].cqi_binomial_p,0.49,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[5].cqi_binomial_p,0.58,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[6].cqi_binomial_p,0.67,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[7].cqi_binomial_p,0.76,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[8].cqi_binomial_p,0.85,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[9].cqi_binomial_p,0.94,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.nUsersCell,10,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.**.timeFramePeriod,1ms,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.**.nFrameSlots,25,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.webServer[*].size_uniform_a,3,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.webServer[*].size_uniform_b,75,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[*].validationCQI,false,
BinomialCQI-64-20180915-01:33:28-34394,param,,,CellularNetwork.users[*].fixedCQI,0,
BinomialCQI-64-20180915-01:33:28-34394,param,,,**.webServer[*].fixedRate,false,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,configname,BinomialCQI,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,datetime,20180915-01:32:24,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,experiment,BinomialCQI,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,inifile,omnetpp.ini,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,iterationvars,$usertraffic=0.1,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,iterationvarsf,usertraffic=0.1-,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,measurement,$usertraffic=0.1,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,network,rrcellnet.CellularNetwork,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,processid,33940,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,repetition,2,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,replication,#2,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,resultdir,results,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,runnumber,2,
BinomialCQI-2-20180915-01:32:24-33940,runattr,,,seedset,2,
BinomialCQI-2-20180915-01:32:24-33940,itervar,,,usertraffic,0.1,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.webServer[*].lambda,0.1,
BinomialCQI-2-20180915-01:32:24-33940,param,,,**.bestCQIScheduler,false,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[*].isBinomial,true,
BinomialCQI-2-20180915-01:32:24-33940,param,,,CellularNetwork.users[0].cqi_binomial_p,0.13,
