run,type,module,name,attrname,attrvalue,value
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,experiment,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,inifile,omnetpp.ini,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,iterationvars,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,iterationvarsf,usertraffic=0.1-,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,measurement,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,network,rrcellnet.CellularNetwork,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,processid,26890,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,repetition,4,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,replication,#4,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,resultdir,results,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,runnumber,4,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,runattr,,,seedset,4,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,itervar,,,usertraffic,0.1,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.bestCQIScheduler,true,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.webServer[*].lambda,0.1,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.bestCQIScheduler,false,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,CellularNetwork.users[*].isBinomial,false,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.nUsersCell,10,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.**.timeFramePeriod,1ms,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.**.nFrameSlots,25,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.webServer[*].size_uniform_a,3,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.webServer[*].size_uniform_b,75,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,CellularNetwork.users[*].validationCQI,false,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,CellularNetwork.users[*].fixedCQI,0,
UniformCQI_bestCQIScheduler-4-20180914-17:34:47-26890,param,,,**.webServer[*].fixedRate,false,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,configname,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,datetime,20180914-17:34:48,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,experiment,UniformCQI_bestCQIScheduler,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,inifile,omnetpp.ini,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,iterationvars,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,iterationvarsf,usertraffic=0.1-,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,measurement,$usertraffic=0.1,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,network,rrcellnet.CellularNetwork,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,processid,26895,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,repetition,5,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,replication,#5,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,resultdir,results,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,runnumber,5,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,runattr,,,seedset,5,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,itervar,,,usertraffic,0.1,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.bestCQIScheduler,true,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.webServer[*].lambda,0.1,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.bestCQIScheduler,false,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,CellularNetwork.users[*].isBinomial,false,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.nUsersCell,10,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.**.timeFramePeriod,1ms,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.**.nFrameSlots,25,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.webServer[*].size_uniform_a,3,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,**.webServer[*].size_uniform_b,75,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,CellularNetwork.users[*].validationCQI,false,
UniformCQI_bestCQIScheduler-5-20180914-17:34:48-26895,param,,,CellularNetwork.users[*].fixedCQI,0,
