run,type,module,name,attrname,attrvalue,value
RegressionTest-64-20180920-01:31:13-8060,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-64-20180920-01:31:13-8060,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-64-20180920-01:31:13-8060,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-64-20180920-01:31:13-8060,param,,,**.webServer[*].fixedRate,false,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,configname,RegressionTest,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,datetime,20180920-01:31:13,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,experiment,RegressionTest,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,inifile,omnetpp.ini,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,iterationvars,$usertraffic=12.1,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,iterationvarsf,usertraffic=12.1-,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,measurement,$usertraffic=12.1,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,processid,8065,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,repetition,5,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,replication,#5,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,resultdir,results,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,runnumber,65,
RegressionTest-65-20180920-01:31:13-8065,runattr,,,seedset,5,
RegressionTest-65-20180920-01:31:13-8065,itervar,,,usertraffic,12.1,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.nUsersCell,1,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.webServer[*].lambda,12.1,
RegressionTest-65-20180920-01:31:13-8065,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.bestCQIScheduler,false,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.**.nFrameSlots,25,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-65-20180920-01:31:13-8065,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-65-20180920-01:31:13-8065,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-65-20180920-01:31:13-8065,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-65-20180920-01:31:13-8065,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-65-20180920-01:31:13-8065,param,,,**.webServer[*].fixedRate,false,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,configname,RegressionTest,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,datetime,20180920-01:31:14,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,experiment,RegressionTest,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,inifile,omnetpp.ini,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,iterationvars,$usertraffic=12.1,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,iterationvarsf,usertraffic=12.1-,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,measurement,$usertraffic=12.1,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,processid,8070,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,repetition,6,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,replication,#6,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,resultdir,results,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,runnumber,66,
RegressionTest-66-20180920-01:31:14-8070,runattr,,,seedset,6,
RegressionTest-66-20180920-01:31:14-8070,itervar,,,usertraffic,12.1,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.nUsersCell,1,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.webServer[*].lambda,12.1,
RegressionTest-66-20180920-01:31:14-8070,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.bestCQIScheduler,false,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.**.nFrameSlots,25,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-66-20180920-01:31:14-8070,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-66-20180920-01:31:14-8070,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-66-20180920-01:31:14-8070,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-66-20180920-01:31:14-8070,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-66-20180920-01:31:14-8070,param,,,**.webServer[*].fixedRate,false,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,configname,RegressionTest,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,datetime,20180920-01:31:15,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,experiment,RegressionTest,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,inifile,omnetpp.ini,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,iterationvars,$usertraffic=12.1,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,iterationvarsf,usertraffic=12.1-,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,measurement,$usertraffic=12.1,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,processid,8075,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,repetition,7,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,replication,#7,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,resultdir,results,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,runnumber,67,
RegressionTest-67-20180920-01:31:15-8075,runattr,,,seedset,7,
RegressionTest-67-20180920-01:31:15-8075,itervar,,,usertraffic,12.1,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.nUsersCell,1,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.webServer[*].lambda,12.1,
RegressionTest-67-20180920-01:31:15-8075,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.bestCQIScheduler,false,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.**.nFrameSlots,25,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-67-20180920-01:31:15-8075,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-67-20180920-01:31:15-8075,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-67-20180920-01:31:15-8075,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-67-20180920-01:31:15-8075,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-67-20180920-01:31:15-8075,param,,,**.webServer[*].fixedRate,false,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,configname,RegressionTest,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,datetime,20180920-01:31:15,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,experiment,RegressionTest,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,inifile,omnetpp.ini,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,iterationvars,$usertraffic=12.1,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,iterationvarsf,usertraffic=12.1-,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,measurement,$usertraffic=12.1,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,processid,8080,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,repetition,8,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,replication,#8,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,resultdir,results,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,runnumber,68,
RegressionTest-68-20180920-01:31:15-8080,runattr,,,seedset,8,
RegressionTest-68-20180920-01:31:15-8080,itervar,,,usertraffic,12.1,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.nUsersCell,1,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.webServer[*].lambda,12.1,
RegressionTest-68-20180920-01:31:15-8080,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.bestCQIScheduler,false,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.**.nFrameSlots,25,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-68-20180920-01:31:15-8080,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-68-20180920-01:31:15-8080,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-68-20180920-01:31:15-8080,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-68-20180920-01:31:15-8080,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-68-20180920-01:31:15-8080,param,,,**.webServer[*].fixedRate,false,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,configname,RegressionTest,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,datetime,20180920-01:31:15,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,experiment,RegressionTest,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,inifile,omnetpp.ini,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,iterationvars,$usertraffic=12.1,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,iterationvarsf,usertraffic=12.1-,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,measurement,$usertraffic=12.1,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,processid,8085,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,repetition,9,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,replication,#9,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,resultdir,results,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,runnumber,69,
RegressionTest-69-20180920-01:31:15-8085,runattr,,,seedset,9,
RegressionTest-69-20180920-01:31:15-8085,itervar,,,usertraffic,12.1,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.nUsersCell,1,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.webServer[*].lambda,12.1,
RegressionTest-69-20180920-01:31:15-8085,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.bestCQIScheduler,false,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.**.nFrameSlots,25,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-69-20180920-01:31:15-8085,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-69-20180920-01:31:15-8085,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-69-20180920-01:31:15-8085,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-69-20180920-01:31:15-8085,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-69-20180920-01:31:15-8085,param,,,**.webServer[*].fixedRate,false,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,configname,RegressionTest,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,datetime,20180920-01:31:17,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,experiment,RegressionTest,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,inifile,omnetpp.ini,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,processid,8090,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,repetition,0,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,replication,#0,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,resultdir,results,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,runnumber,70,
RegressionTest-70-20180920-01:31:17-8090,runattr,,,seedset,0,
RegressionTest-70-20180920-01:31:17-8090,itervar,,,usertraffic,14.1,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.nUsersCell,1,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.webServer[*].lambda,14.1,
RegressionTest-70-20180920-01:31:17-8090,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.bestCQIScheduler,false,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.**.nFrameSlots,25,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-70-20180920-01:31:17-8090,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-70-20180920-01:31:17-8090,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-70-20180920-01:31:17-8090,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-70-20180920-01:31:17-8090,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-70-20180920-01:31:17-8090,param,,,**.webServer[*].fixedRate,false,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,configname,RegressionTest,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,datetime,20180920-01:31:17,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,experiment,RegressionTest,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,inifile,omnetpp.ini,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,processid,8095,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,repetition,1,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,replication,#1,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,resultdir,results,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,runnumber,71,
RegressionTest-71-20180920-01:31:17-8095,runattr,,,seedset,1,
RegressionTest-71-20180920-01:31:17-8095,itervar,,,usertraffic,14.1,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.nUsersCell,1,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.webServer[*].lambda,14.1,
RegressionTest-71-20180920-01:31:17-8095,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.bestCQIScheduler,false,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.**.nFrameSlots,25,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-71-20180920-01:31:17-8095,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-71-20180920-01:31:17-8095,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-71-20180920-01:31:17-8095,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-71-20180920-01:31:17-8095,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-71-20180920-01:31:17-8095,param,,,**.webServer[*].fixedRate,false,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,configname,RegressionTest,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,datetime,20180920-01:31:17,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,experiment,RegressionTest,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,inifile,omnetpp.ini,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,processid,8100,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,repetition,2,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,replication,#2,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,resultdir,results,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,runnumber,72,
RegressionTest-72-20180920-01:31:17-8100,runattr,,,seedset,2,
RegressionTest-72-20180920-01:31:17-8100,itervar,,,usertraffic,14.1,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.nUsersCell,1,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.webServer[*].lambda,14.1,
RegressionTest-72-20180920-01:31:17-8100,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.bestCQIScheduler,false,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.**.nFrameSlots,25,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-72-20180920-01:31:17-8100,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-72-20180920-01:31:17-8100,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-72-20180920-01:31:17-8100,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-72-20180920-01:31:17-8100,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-72-20180920-01:31:17-8100,param,,,**.webServer[*].fixedRate,false,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,configname,RegressionTest,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,datetime,20180920-01:31:18,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,experiment,RegressionTest,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,inifile,omnetpp.ini,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,processid,8105,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,repetition,3,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,replication,#3,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,resultdir,results,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,runnumber,73,
RegressionTest-73-20180920-01:31:18-8105,runattr,,,seedset,3,
RegressionTest-73-20180920-01:31:18-8105,itervar,,,usertraffic,14.1,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.nUsersCell,1,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.webServer[*].lambda,14.1,
RegressionTest-73-20180920-01:31:18-8105,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.bestCQIScheduler,false,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.**.nFrameSlots,25,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-73-20180920-01:31:18-8105,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-73-20180920-01:31:18-8105,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-73-20180920-01:31:18-8105,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-73-20180920-01:31:18-8105,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-73-20180920-01:31:18-8105,param,,,**.webServer[*].fixedRate,false,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,configname,RegressionTest,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,datetime,20180920-01:31:18,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,experiment,RegressionTest,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,inifile,omnetpp.ini,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,processid,8110,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,repetition,4,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,replication,#4,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,resultdir,results,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,runnumber,74,
RegressionTest-74-20180920-01:31:18-8110,runattr,,,seedset,4,
RegressionTest-74-20180920-01:31:18-8110,itervar,,,usertraffic,14.1,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.nUsersCell,1,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.webServer[*].lambda,14.1,
RegressionTest-74-20180920-01:31:18-8110,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.bestCQIScheduler,false,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.**.nFrameSlots,25,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-74-20180920-01:31:18-8110,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-74-20180920-01:31:18-8110,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-74-20180920-01:31:18-8110,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-74-20180920-01:31:18-8110,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-74-20180920-01:31:18-8110,param,,,**.webServer[*].fixedRate,false,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,configname,RegressionTest,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,datetime,20180920-01:31:19,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,experiment,RegressionTest,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,inifile,omnetpp.ini,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,processid,8115,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,repetition,5,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,replication,#5,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,resultdir,results,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,runnumber,75,
RegressionTest-75-20180920-01:31:19-8115,runattr,,,seedset,5,
RegressionTest-75-20180920-01:31:19-8115,itervar,,,usertraffic,14.1,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.nUsersCell,1,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.webServer[*].lambda,14.1,
RegressionTest-75-20180920-01:31:19-8115,param,,,CellularNetwork.users[*].isBinomial,false,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.bestCQIScheduler,false,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.**.timeFramePeriod,1ms,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.**.nFrameSlots,25,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.webServer[*].size_uniform_a,3,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.webServer[*].size_uniform_b,75,
RegressionTest-75-20180920-01:31:19-8115,param,,,CellularNetwork.users[*].cqi_binomial_n,14,
RegressionTest-75-20180920-01:31:19-8115,param,,,CellularNetwork.users[*].cqi_binomial_p,0.5,
RegressionTest-75-20180920-01:31:19-8115,param,,,CellularNetwork.users[*].validationCQI,false,
RegressionTest-75-20180920-01:31:19-8115,param,,,CellularNetwork.users[*].fixedCQI,0,
RegressionTest-75-20180920-01:31:19-8115,param,,,**.webServer[*].fixedRate,false,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,configname,RegressionTest,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,datetime,20180920-01:31:20,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,experiment,RegressionTest,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,inifile,omnetpp.ini,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,iterationvars,$usertraffic=14.1,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,iterationvarsf,usertraffic=14.1-,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,measurement,$usertraffic=14.1,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,network,rrcellnet.CellularNetwork,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,processid,8120,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,repetition,6,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,replication,#6,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,resultdir,results,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,runnumber,76,
RegressionTest-76-20180920-01:31:20-8120,runattr,,,seedset,6,
RegressionTest-76-20180920-01:31:20-8120,itervar,,,usertraffic,14.1,
RegressionTest-76-20180920-01:31:20-8120,param,,,**.nUsersCell,1,
RegressionTest-76-20180920-01:31:20-8120,param,,,**.webServer[*].lambda,14.1,
RegressionTest-76-20180920-01:31:20-8120,param,,,CellularNetwork.users[*].isBinomial,false,
